Product ID,Product Name,Brand,Price (SAR),Currency,Source Site,Source Category,Product URL,Image URL,Gender Target,Age Group,Interest Category,Occasion,Recipient Type,Price Tier,Luxury Level,Recommendation Tags,Data Quality,Source File,Category,Sub Category,Gift Type,Description
GIFT-17152,"MARVO Scorpion FN-41 Laptop Cooling Stand (15.6"") + Cellphone Holder",MARVO,69.0,SAR,Jarir,Gaming,https://www.jarir.com/sa-en/marvo-other-gaming-accessories-575661.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/d/a/5/4da56df2ee72b7a335b1828b9ed2b1b4114998cc_575661.jpg",Unisex,Teen–Adult,Gaming,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Gaming | Unisex | Teen–Adult | Birthday | General / Any Occasion | Anyone | Under SAR 100,Complete,jarir-gaming.csv,Gaming,Gaming,Single Product,"MARVO Scorpion FN-41 Laptop Cooling Stand (15.6"") + Cellphone Holder by MARVO is a single product in the gaming subcategory, suited to anyone, available from Jarir."
GIFT-47157,Database Detective: Minor Crimes Division,Steam,25.06,SAR,Steam,PC Games,https://store.steampowered.com/app/3950130/Database_Detective_Minor_Crimes_Division,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3950130/abba12ba96dac7b570d818bc8c7c6ffb719b6d86/capsule_231x87.jpg?t=1784303268,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Database Detective: Minor Crimes Division, a PC game on Steam, released 17 Jul, 2026."
GIFT-19439,"Track School Backpack Carry-On (18"")",,49.0,SAR,Jarir,Office,https://www.jarir.com/sa-en/track-as006-18-backpack-jpp-8453086718161.html,https://ak-asset.jarir.com/akeneo-prod/catalog/2/5/1/5/25157a10aa5cedd8ea87cd411a18a036de6c1b75_OnlineExclusive_EN.png,Unisex,Teen–Adult,Books & Learning,General / Any Occasion,Anyone,Under SAR 100,Budget,Books & Learning | Unisex | Teen–Adult | General / Any Occasion | Anyone | Under SAR 100,Missing: Brand,jarir-office.csv,Books & Learning,Bags & Wallets,Single Product,"Track School Backpack Carry-On (18"") is a single product in the bags & wallets subcategory, suited to anyone, available from Jarir."
GIFT-42819,سيارة مرسيدس بنز G63 R/C كهربائية للأطفال 12 فولت - بيضاء,,1099.0,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/xvzeVZb,https://cdn.salla.sa/qnAdW/94f8d130-6836-4480-b726-28ed4bc78cf6-500x500-AGW45cIXcRXP0m7aY1sIjt6ajw1FmkmbZqLSN0OV.jpg,Male,Child only,Toys & Games,Birthday | General / Any Occasion,Child,"SAR 700-1,499",Premium,"Toys & Games | Male | Child only | Birthday | General / Any Occasion | Child | SAR 700-1,499",Complete,baby-story-boys.csv,Toys & Games,Toys,Toy / Entertainment,تنمية الخيال والإبداع - ذكور
GIFT-10461,Heaven 6 Seater Dining Table - Black Ceramic,,1778.0,SAR,Homecenter,Dinning,https://www.homecentre.com/sa/en/buy-heaven-6-seater-dining-table--black-ceramic/p/910010237-HC23102024,,Unisex,Adult only,Home & Décor,General / Any Occasion,Family / Home,"SAR 1,500+",Luxury,"Home & Décor | Unisex | Adult only | General / Any Occasion | Family / Home | SAR 1,500+","Missing: Brand, Image",homecentre-dinning.csv,Home & Décor,Dinning,Single Product,"Heaven 6 Seater Dining Table - Black Ceramic is a single product in the dinning subcategory, suited to family / home, available from Homecenter."
GIFT-48812,Farmer's Dynasty 2,Steam,79.99,SAR,Steam,PC Games,https://store.steampowered.com/app/2569670/Farmers_Dynasty_2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2569670/ece424c06bfb1083bdba34de8022f97a68f13674/capsule_231x87.jpg?t=1781290181,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Farmer's Dynasty 2, a PC game on Steam, released 2 Apr, 2026."
GIFT-35612,Cleo 105 Sandals in Satin,René Caovilla,6660.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-rene-caovilla-cleo-105-sandals-in-satin-for-women-215459306_7762.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/214879674_beige_in.jpg?ts=1734006964.2252",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Cleo 105 Sandals in Satin by René Caovilla is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-01254,Drift Diver Polycarbon Watch,D1 Milano,885.0,SAR,Bloomingdales,For Him Gift,https://en.bloomingdales.sa/d1-milano-drift-diver-polycarbon-watch-ACC219540371xBlue.html,https://en.bloomingdales.sa/on/demandware.static/-/Sites-bloomingdales-master-catalog/default/dw6045962d/sfcc-new-blm-production/2/1/9/5/4/219540375_IN.jpg,Male,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Him,"SAR 700-1,499",Premium,"Jewelry & Watches | Male | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Him | SAR 700-1,499",Complete,blooming-for-him-gift.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Drift Diver Polycarbon Watch by D1 Milano is a fashion accessory in the jewellery subcategory, suited to him, available from Bloomingdales."
GIFT-17378,Razer DeathAdder Essential Gaming Mouse,,129.0,SAR,Jarir,Gaming,https://www.jarir.com/sa-en/razer-mouse-566172.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/566172.jpg",Unisex,Teen–Adult,Gaming,Birthday | General / Any Occasion,Anyone,SAR 100-299,Affordable,Gaming | Unisex | Teen–Adult | Birthday | General / Any Occasion | Anyone | SAR 100-299,Missing: Brand,jarir-gaming.csv,Gaming,Gaming,Single Product,"Razer DeathAdder Essential Gaming Mouse is a single product in the gaming subcategory, suited to anyone, available from Jarir."
GIFT-29036,Cleo Small Diamond Hoop Earrings in 18kt White Gold,Marli,27300.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-marli-cleo-small-diamond-hoop-earrings-in-18kt-white-gold-for-women-215667089_697.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/215667089_w-gold_in.jpg?ts=1660804322.3509",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Cleo Small Diamond Hoop Earrings in 18kt White Gold by Marli is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-39251,Sofie 35 Python-print Ankle Boots in Calf Leather,Aeyde,2700.0,SAR,Ounass,Shoes,https://en-saudi.ounass.com/shop-aeyde-sofie-35-python-print-ankle-boots-in-calf-leather-for-women-219927285_16.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/219927285_burgundy_in.jpg?ts=1783521325.6034",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-shoes.csv,Fashion & Accessories,Shoes,Single Product,"Sofie 35 Python-print Ankle Boots in Calf Leather by Aeyde is a single product in the shoes subcategory, suited to her, available from Ounass."
GIFT-50856,DCS: Persian Gulf,Steam,187.49,SAR,Steam,PC Games,https://store.steampowered.com/app/411890/DCS_Persian_Gulf,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/411890/capsule_231x87.jpg?t=1743069114,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"DCS: Persian Gulf, a PC game on Steam, released 1 Jun, 2018."
GIFT-17191,Monster Hunter Wilds,,299.0,SAR,Jarir,Gaming,https://www.jarir.com/sa-en/capcom-game-titles-652891.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/a/f/5/4/af548702759d945240d054ad1425178ac70f08da_652891.jpg",Unisex,Teen–Adult,Gaming,Birthday | General / Any Occasion,Anyone,SAR 100-299,Affordable,Gaming | Unisex | Teen–Adult | Birthday | General / Any Occasion | Anyone | SAR 100-299,Missing: Brand,jarir-gaming.csv,Gaming,Gaming,Toy / Entertainment,"Monster Hunter Wilds is a toy / entertainment in the gaming subcategory, suited to anyone, available from Jarir."
GIFT-27363,"Millesime Absolu Aventus, 50ml",Creed,1530.0,SAR,Ounass,Gifts For Him | Gift For Her,https://en-saudi.ounass.com/shop-creed-millesime-absolu-aventus-50ml-for-men-218483090_242.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218483087_nocolor_in.jpg?ts=1747385163.8423",Male,All Ages,General Gifts,General / Any Occasion,Him,"SAR 1,500+",Luxury,"General Gifts | Male | All Ages | General / Any Occasion | Him | SAR 1,500+",Complete,ounass_gifts_for_him.csv,General Gifts,Gifts For Him,Single Product,"Millesime Absolu Aventus, 50ml by Creed is a single product in the gifts for him subcategory, suited to him, available from Ounass."
GIFT-25681,Mosaic Top-handle Bag in Calf Leather,Strathberry,3100.0,SAR,Ounass,Bags,https://en-saudi.ounass.com/shop-strathberry-mosaic-top-handle-bag-in-calf-leather-for-women-218606143_211.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218606143_drkbrown_in.jpg?ts=1751215520.1598",Female,Teen–Adult,Fashion & Accessories,General / Any Occasion,Her,"SAR 1,500+",Luxury,"Fashion & Accessories | Female | Teen–Adult | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-bags.csv,Fashion & Accessories,Bags & Wallets,Fashion Accessory,"Mosaic Top-handle Bag in Calf Leather by Strathberry is a fashion accessory in the bags & wallets subcategory, suited to her, available from Ounass."
GIFT-28766,Cable Flex® Bracelet in Sterling Silver & 14kt Yellow Gold,David Yurman,3400.0,SAR,Ounass,Jewellery,https://en-saudi.ounass.com/shop-david-yurman-cable-flex-r-bracelet-in-sterling-silver-14kt-yellow-gold-for-women-218275661_699.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/218275661_silv-gold_in.jpg?ts=1761320445.9332",Female,Teen–Adult,Jewelry & Watches,Birthday | Anniversary | Graduation | General / Any Occasion,Her,"SAR 1,500+",Luxury,"Jewelry & Watches | Female | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Her | SAR 1,500+",Complete,ounas-jewellery.csv,Jewelry & Watches,Jewellery,Fashion Accessory,"Cable Flex® Bracelet in Sterling Silver & 14kt Yellow Gold by David Yurman is a fashion accessory in the jewellery subcategory, suited to her, available from Ounass."
GIFT-50603,Supermarket Simulator - Clothing DLC,Steam,5.25,SAR,Steam,PC Games,https://store.steampowered.com/app/4053820/Supermarket_Simulator__Clothing_DLC,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4053820/6d270628962d370c8a053c055a6eb9640b207ff1/capsule_231x87.jpg?t=1772809570,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Supermarket Simulator - Clothing DLC, a PC game on Steam, released 6 Mar, 2026."
GIFT-15128,A Little Princess,Oxford,41.0,SAR,Jarir,Eng Books,https://www.jarir.com/sa-en/oxford-english-books-483734.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/483734.jpg",Unisex,Child–Teen,Books & Learning,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Books & Learning | Unisex | Child–Teen | Birthday | General / Any Occasion | Anyone | Under SAR 100,Complete,jarir-eng-books.csv,Books & Learning,Educational Toys,Single Product,"A Little Princess by Oxford is a single product in the educational toys subcategory, suited to anyone, available from Jarir."
GIFT-44091,ميليسا اند دوج - مكعبات بلوكابلز سفاري خشبية للأطفال 34 قطعة,,159.0,SAR,Baby Story,Baby Story - Boys,https://baby-story.com/ar/mZrPbBl,https://cdn.salla.sa/qnAdW/d1202959-efbc-4041-a9fe-09992d37dbfc-500x500-nSpFEwhhBo1xatJb9dxFFAcIECpEFdAo7PV2X8y0.jpg,Male,Child–Teen,Toys & Games,Birthday | General / Any Occasion,Child,SAR 100-299,Affordable,Toys & Games | Male | Child–Teen | Birthday | General / Any Occasion | Child | SAR 100-299,Complete,baby-story-boys.csv,Toys & Games,Toys,Toy / Entertainment,تنمية المهارات الحركية - ذكور وإناث
GIFT-14934,Winsor & Newton ProMarker Graphic Art Marker,Winsor & Newton,15.0,SAR,Jarir,Arts And Crafts,https://www.jarir.com/sa-en/winsor-newton-promarker-markers-457561.html,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=380,height=380,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/5/457561.jpg",Unisex,All Ages,Arts & Crafts,Birthday | General / Any Occasion,Anyone,Under SAR 100,Budget,Arts & Crafts | Unisex | All Ages | Birthday | General / Any Occasion | Anyone | Under SAR 100,Complete,jarir-arts-and-crafts.csv,Arts & Crafts,Arts & Crafts,Single Product,"Winsor & Newton ProMarker Graphic Art Marker by Winsor & Newton is a single product in the arts & crafts subcategory, suited to anyone, available from Jarir."
GIFT-56153,تيشيرت أثليتكس نيفر ايج جرافيك للرجال,نيو بالانس,59.0,SAR,Sun & Sand Sports,Men's Sports,https://ar-sa.sssports.com/new-balance-mens-athletics-never-age-graphic-t-shirt/NBMT53969-AHH.html,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Male,Teen–Adult,Sports & Fitness,Birthday | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Sports & Fitness | Male | Teen–Adult | Birthday | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,ar-sa_man.csv,Sports & Fitness,Men's Sports,Sports & Fitness Gift,"تيشيرت أثليتكس نيفر ايج جرافيك للرجال by نيو بالانس, a men's sports product from Sun & Sand Sports."
GIFT-49825,"Warhammer 40,000: Rogue Trader - Deluxe Pack",Steam,32.95,SAR,Steam,PC Games,https://store.steampowered.com/app/2682660/Warhammer_40000_Rogue_Trader__Deluxe_Pack,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2682660/capsule_231x87.jpg?t=1772709135,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,Under SAR 100,Budget,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | Under SAR 100,Complete,steam-games.csv,Gaming & Tech,PC Games,Digital Game,"Warhammer 40,000: Rogue Trader - Deluxe Pack, a PC game on Steam, released 7 Dec, 2023."
GIFT-41071,Overnight Recharge Cream,Noble Panacea,1155.0,SAR,Ounass,Skincare,https://en-saudi.ounass.com/shop-noble-panacea-overnight-recharge-cream-for-unisex-216020322_242.html,"https://ounass-sa.atgcdn.ae/small_light(dw=350,of=webp)/pub/media/catalog/product/2/1/216020322_nocolor_in.jpg?ts=1672349278.6066",Unisex,Teen–Adult,Beauty & Self-Care,General / Any Occasion,Anyone,"SAR 700-1,499",Luxury,"Beauty & Self-Care | Unisex | Teen–Adult | General / Any Occasion | Anyone | SAR 700-1,499",Complete,ounas-skincare.csv,Beauty & Self-Care,Skincare,Beauty / Self-Care Gift,"Overnight Recharge Cream by Noble Panacea is a beauty / self-care gift in the skincare subcategory, suited to anyone, available from Ounass."
GIFT-13023,Sarnia TV Unit,,2249.0,SAR,Homecenter,Living Room,https://www.homecentre.com/sa/en/buy-sarnia-tv-unit/p/168403555,https://cdn.media.amplience.net/i/lmg/website_images_static-pages_brand_exp_brand2images_loadingimages_homecentre_sa_en_loading_150@2x?fmt=auto,Unisex,Adult only,Home & Décor,General / Any Occasion,Family / Home,"SAR 1,500+",Luxury,"Home & Décor | Unisex | Adult only | General / Any Occasion | Family / Home | SAR 1,500+",Missing: Brand,homecentre-living-room.csv,Home & Décor,Living Room,Single Product,"Sarnia TV Unit is a single product in the living room subcategory, suited to family / home, available from Homecenter."
GIFT-11787,Heaven Coffee Table,,648.0,SAR,Homecenter,Living Room,https://www.homecentre.com/sa/en/buy-heaven-coffee-table/p/910011869-HC13042026,https://cdn.media.amplience.net/i/lmg/website_images_static-pages_brand_exp_brand2images_loadingimages_homecentre_sa_en_loading_150@2x?fmt=auto,Unisex,All Ages,Home & Décor,Birthday | Thank You | General / Any Occasion,Family / Home,SAR 300-699,Premium,Home & Décor | Unisex | All Ages | Birthday | Thank You | General / Any Occasion | Family / Home | SAR 300-699,Missing: Brand,homecentre-living-room.csv,Home & Décor,Coffee & Tea,Edible Gift,"Heaven Coffee Table is a edible gift in the coffee & tea subcategory, suited to family / home, available from Homecenter."
GIFT-46276,"LEGO, Monster Jam Grave Digger Fire and Ice",LEGO,129.0,SAR,eXtra,Gaming,https://extra.com/en-sa/electronic-games/accessories/lego-accessories/lego-monster-jam-grave-digger-fire-and-ice/p/100501464,,Unisex,Teen–Adult,Gaming & Tech,Birthday | Graduation | General / Any Occasion,Teen / Adult,SAR 100-299,Affordable,Gaming & Tech | Unisex | Teen–Adult | Birthday | Graduation | General / Any Occasion | Teen / Adult | SAR 100-299,Complete,extra.csv,Gaming & Tech,Gaming Hardware & Accessories,Gaming Gift,"LEGO, Monster Jam Grave Digger Fire and Ice by LEGO from eXtra."
GIFT-05126,قلادة فضية مع زركونيا مكعبة مرصعة بالخرز الصغير - وزن - 5.6 غم ، فضي - 925,Pandora,160.0,SAR,Pandora,Necklaces,https://pandorashop-sa.com/sa/necklaces-pendants/390350cz-5-6-925.html,https://www.pandorashop-sa.com/media/catalog/product/cache/a76a26ea0a7a55dcb689571b33e2045e/1/7/1743548561390350CZ.png,Unisex,Teen–Adult,Jewellery,Birthday | Anniversary | Graduation | General / Any Occasion,Anyone,100–249 SAR,Affordable,Jewellery | Unisex | Teen–Adult | Birthday | Anniversary | Graduation | General / Any Occasion | Anyone | 100–249 SAR,Complete,pandorashop-sa_neckless.csv,Jewellery,Jewellery,Fashion Accessory,"قلادة فضية مع زركونيا مكعبة مرصعة بالخرز الصغير - وزن - 5.6 غم ، فضي - 925 by Pandora is a fashion accessory in the jewellery subcategory, suited to anyone for general, available from Pandora."
